Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Customer_Age_Months,Average_distance,Total_Bookings,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Recency_Months,Behavioral_Churn,Hard_Churn,F_score,M_score,R_score,Segment,Customer_Segment
210630,Canada,Quebec,Montreal,H2T 9K8,Female,College,0.0,Single,Nova,4922.17,Standard,2015,2,0.0,0.0,46,2904.25,46,0.3749999999999999,0.34,1.46,5.67,1.0,0,0,4,2,2,2,Active Regular Customers
439696,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,54659.0,Married,Nova,4923.95,Standard,2017,3,0.0,0.0,21,1258.7083333333333,23,-0.18918918918918923,-0.43,-0.97,0.92,1.0,1,0,2,2,2,2,Active Regular Customers
449654,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Nova,4927.07,Standard,2014,11,0.0,0.0,49,2494.0,44,0.43478260869565216,1.06,-0.98,30.0,1.0,0,0,4,2,2,2,Active Regular Customers
615251,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Married,Nova,4927.71,Standard,2015,4,0.0,0.0,44,3063.9166666666665,41,-0.09999999999999996,-0.28,4.47,6.92,0.0,0,0,3,2,2,2,Active Regular Customers
947099,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,77118.0,Married,Nova,4928.4,Standard,2013,7,0.0,0.0,65,1435.0833333333333,25,0.5937499999999999,0.24,2.18,2.92,0.0,0,0,2,2,2,2,Active Regular Customers
506400,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,72820.0,Married,Star,2994.35,2018 Promotion,2018,4,2018.0,12.0,8,6514.545454545455,60,5.692307692307692,6.92,0.0,78.67,0.0,0,1,4,1,2,1,Champions / Premium Travelers
832625,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,70329.0,Married,Nova,4928.65,Standard,2013,5,0.0,0.0,67,2299.7916666666665,34,-0.2978723404255319,-0.38,1.43,16.33,1.0,0,0,2,2,2,2,Active Regular Customers
153146,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,50663.0,Married,Nova,4929.55,Standard,2015,7,0.0,0.0,41,3206.3333333333335,51,0.017857142857142794,-0.28,-0.97,34.25,1.0,1,0,4,2,2,2,Active Regular Customers
239027,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,50663.0,Married,Nova,4929.55,Standard,2014,8,0.0,0.0,52,2503.9166666666665,43,0.4666666666666666,0.63,-0.36,21.58,0.0,0,0,4,2,2,2,Active Regular Customers
792795,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,50663.0,Married,Nova,4929.55,Standard,2014,9,0.0,0.0,51,2602.2083333333335,36,0.09090909090909094,0.14,7.7,22.67,0.0,0,0,3,2,2,2,Active Regular Customers
821043,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,50663.0,Married,Nova,4929.55,Standard,2016,10,0.0,0.0,26,2757.7083333333335,46,0.28571428571428564,0.93,-0.96,17.67,0.0,0,0,4,2,2,2,Active Regular Customers
360732,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,83431.0,Married,Nova,4930.95,Standard,2018,9,0.0,0.0,3,38.208333333333336,1,0.16666666666666666,152.83,62.67,0.25,1.0,0,0,1,2,2,0,Occasional Flyers
183716,Canada,Ontario,Toronto,P1L 8X8,Female,College,0.0,Single,Nova,4931.26,Standard,2014,4,0.0,0.0,56,2043.1666666666667,34,0.24390243902439027,0.14,88.67,17.67,0.0,0,0,2,2,2,2,Active Regular Customers
456716,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,0.0,Single,Nova,4931.26,Standard,2014,1,0.0,0.0,59,2543.6666666666665,45,-0.16666666666666666,-0.06,0.72,6.92,0.0,0,0,4,2,2,2,Active Regular Customers
111788,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,53537.0,Married,Nova,4935.19,Standard,2016,9,0.0,0.0,27,3995.9166666666665,65,-0.39189189189189194,-0.67,0.7,43.58,4.0,0,0,4,2,1,2,Active Regular Customers
452725,Canada,Ontario,Ottawa,K1F 2R2,Female,College,0.0,Single,Nova,4940.12,Standard,2013,10,0.0,0.0,62,2006.3333333333333,35,-0.15217391304347824,-0.67,0.03,24.25,0.0,1,0,3,2,2,2,Active Regular Customers
714316,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,363189.0,Single,Star,3527.4,2018 Promotion,2018,2,0.0,0.0,10,7866.0,54,0.8749999999999998,0.45,0.34,89.0,1.0,0,0,4,1,2,2,Active Regular Customers
894111,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,0.0,Single,Nova,4941.65,Standard,2013,11,0.0,0.0,61,2405.125,45,0.13999999999999999,0.36,-0.97,20.25,0.0,0,0,4,2,2,2,Active Regular Customers
410347,Canada,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,67193.0,Married,Nova,4942.63,Standard,2013,9,0.0,0.0,63,2213.5,43,-0.27777777777777773,-0.59,-0.99,14.25,1.0,1,0,4,2,2,2,Active Regular Customers
485674,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64661.0,Married,Nova,4943.39,Standard,2012,9,0.0,0.0,75,3185.625,48,0.40816326530612246,0.39,0.75,50.0,0.0,0,0,4,2,2,2,Active Regular Customers
833801,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,71134.0,Married,Nova,4944.09,Standard,2017,7,0.0,0.0,17,2675.4166666666665,38,1.027027027027027,1.48,-0.96,33.67,0.0,0,0,3,2,2,2,Active Regular Customers
968671,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,71134.0,Married,Nova,4944.09,Standard,2016,12,0.0,0.0,24,1885.5,38,-0.20408163265306123,-0.37,0.25,47.0,1.0,1,0,3,2,2,2,Active Regular Customers
240143,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,61515.0,Married,Nova,4944.24,Standard,2017,12,0.0,0.0,12,903.375,13,0.826086956521739,1.58,0.0,3.58,1.0,0,0,1,2,2,0,Occasional Flyers
926250,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,89566.0,Divorced,Nova,4945.07,Standard,2017,6,0.0,0.0,18,2051.2916666666665,38,0.5365853658536586,0.74,-0.95,25.0,0.0,0,0,3,2,2,2,Active Regular Customers
167670,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,65742.0,Single,Nova,4946.96,Standard,2014,8,2015.0,4.0,52,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
958059,Canada,Ontario,London,M5B 3E4,Male,College,0.0,Single,Nova,4949.39,Standard,2013,11,0.0,0.0,61,2923.3333333333335,47,-0.19642857142857145,-0.53,-0.97,14.25,0.0,1,0,4,2,2,2,Active Regular Customers
138449,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47523.0,Married,Nova,4949.8,Standard,2018,12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,,0,Occasional Flyers
702005,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,84852.0,Divorced,Star,5783.18,2018 Promotion,2018,3,0.0,0.0,9,5890.454545454545,41,1.4166666666666667,2.65,68.33,210.92,0.0,0,0,3,3,2,1,Champions / Premium Travelers
831644,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,51956.0,Married,Nova,4950.25,Standard,2018,7,0.0,0.0,5,396.9166666666667,7,1.1666666666666667,1587.67,0.0,5.58,0.0,0,0,1,2,2,0,Occasional Flyers
547355,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,66223.0,Married,Nova,4951.66,Standard,2015,6,0.0,0.0,42,1659.75,27,0.1351351351351351,-0.01,-0.99,8.92,1.0,1,0,2,2,2,2,Active Regular Customers
934577,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,47555.0,Divorced,Nova,4953.09,Standard,2014,11,2015.0,7.0,49,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
603674,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Married,Nova,4953.36,Standard,2012,10,0.0,0.0,74,2362.7916666666665,38,0.1333333333333333,0.05,-0.99,51.0,0.0,1,0,3,2,2,2,Active Regular Customers
738204,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,65076.0,Married,Nova,4954.29,Standard,2016,6,0.0,0.0,30,2317.0833333333335,41,-0.09999999999999996,-0.07,1.17,16.92,0.0,0,0,3,2,2,2,Active Regular Customers
884844,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,55002.0,Married,Nova,4956.62,Standard,2015,10,0.0,0.0,38,2608.5,43,0.3695652173913044,0.26,-0.99,1.58,0.0,0,0,4,2,2,2,Active Regular Customers
871739,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,66250.0,Married,Nova,4958.02,Standard,2016,9,2017.0,5.0,27,564.0833333333334,7,-0.28,-1.0,0.0,8.25,19.0,1,1,1,2,1,3,Dormant Customers
800571,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,72667.0,Married,Nova,4961.41,Standard,2015,4,0.0,0.0,44,2233.4166666666665,39,0.10869565217391301,-0.08,-0.99,32.92,0.0,1,0,3,2,2,2,Active Regular Customers
315848,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,47237.0,Single,Nova,4961.57,Standard,2016,6,0.0,0.0,30,2565.9583333333335,44,-0.07692307692307689,-0.25,-0.94,2.0,0.0,1,0,4,2,2,2,Active Regular Customers
847357,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,48956.0,Married,Nova,4962.21,Standard,2013,11,0.0,0.0,61,2495.2083333333335,42,-0.1176470588235294,-0.05,-0.98,14.33,0.0,1,0,3,2,2,2,Active Regular Customers
395511,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,70454.0,Married,Nova,4964.63,Standard,2017,9,0.0,0.0,15,2424.5,35,0.5384615384615384,0.52,-0.96,3.58,0.0,0,0,3,2,2,2,Active Regular Customers
387523,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,103948.0,Married,Nova,4964.67,Standard,2012,5,0.0,0.0,79,2049.25,34,0.046511627906976764,-0.27,67.17,21.67,0.0,0,0,2,2,2,2,Active Regular Customers
631200,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,103948.0,Married,Nova,4964.67,Standard,2015,12,2018.0,7.0,36,1498.2083333333333,22,-0.16666666666666669,-0.24,-0.98,11.0,5.0,1,1,2,2,1,2,Active Regular Customers
324364,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Nova,4965.49,Standard,2014,2,0.0,0.0,58,2207.4166666666665,32,-0.5,-0.89,2.28,19.33,2.0,0,0,2,2,1,2,Active Regular Customers
879601,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,0.0,Single,Nova,4966.74,Standard,2013,11,0.0,0.0,61,1734.5416666666667,28,-0.19512195121951215,-0.41,51.83,6.0,0.0,0,0,2,2,2,2,Active Regular Customers
995128,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,0.0,Divorced,Nova,4967.04,Standard,2013,9,0.0,0.0,63,2396.0416666666665,45,0.5000000000000001,1.0,-0.96,40.25,0.0,0,0,4,2,2,2,Active Regular Customers
617516,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,68285.0,Married,Nova,4970.36,Standard,2017,8,0.0,0.0,16,1221.625,28,0.45714285714285713,0.66,241.0,8.0,1.0,0,0,2,2,2,0,Occasional Flyers
958491,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68285.0,Married,Nova,4970.36,Standard,2017,1,0.0,0.0,23,1569.1875,49,1.2142857142857146,1.96,-0.99,6.92,0.0,0,0,4,2,2,2,Active Regular Customers
226924,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,76573.0,Married,Star,6269.59,2018 Promotion,2018,4,0.0,0.0,8,6430.0,47,1.6052631578947367,3.93,0.0,196.25,0.0,0,0,4,3,2,1,Champions / Premium Travelers
871188,Canada,Quebec,Montreal,H2T 2J6,Male,College,0.0,Single,Nova,4974.24,Standard,2018,1,2018.0,9.0,11,805.875,10,0.4347826086956522,2.4,-0.97,5.67,4.0,0,1,1,2,1,0,Occasional Flyers
206328,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2015,8,0.0,0.0,40,2468.5,32,-0.09302325581395345,0.04,-0.96,12.0,2.0,1,0,2,2,1,2,Active Regular Customers
303207,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2017,4,0.0,0.0,20,1790.9166666666667,27,0.9354838709677419,2.23,0.0,8.92,0.0,0,0,2,2,2,2,Active Regular Customers
615854,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2015,9,0.0,0.0,39,3134.2916666666665,46,-0.18181818181818177,-0.08,-0.97,13.67,1.0,1,0,4,2,2,2,Active Regular Customers
833547,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,87259.0,Divorced,Nova,4974.8,Standard,2018,9,0.0,0.0,3,157.75,2,0.3333333333333333,631.0,0.0,1.0,2.0,0,0,1,2,1,0,Occasional Flyers
428376,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52904.0,Single,Nova,4978.95,Standard,2017,3,0.0,0.0,21,1914.3333333333333,33,0.3846153846153845,1.38,-0.98,16.25,0.0,0,0,2,2,2,2,Active Regular Customers
383954,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,70883.0,Married,Nova,4980.83,Standard,2013,7,2018.0,6.0,65,947.0416666666666,16,-0.47058823529411764,-1.0,0.0,4.67,9.0,1,1,1,2,1,3,Dormant Customers
298681,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,56183.0,Married,Nova,4981.83,Standard,2013,12,0.0,0.0,60,2032.8333333333333,35,0.11627906976744191,1.14,0.55,4.25,0.0,0,0,3,2,2,2,Active Regular Customers
597300,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,70159.0,Married,Nova,4982.68,Standard,2012,4,0.0,0.0,80,1987.7083333333333,36,0.3902439024390244,0.44,-0.96,6.67,0.0,0,0,3,2,2,2,Active Regular Customers
445024,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,96564.0,Divorced,Star,7437.51,2018 Promotion,2018,4,0.0,0.0,8,3198.909090909091,37,2.777777777777778,6.84,71.67,98.25,2.0,0,0,3,3,1,2,Active Regular Customers
637453,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,0.0,Divorced,Nova,4983.11,Standard,2015,4,2016.0,10.0,44,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
980915,Canada,Alberta,Edmonton,T9G 1W3,Male,College,0.0,Divorced,Nova,4984.1,Standard,2016,4,0.0,0.0,32,1913.1666666666667,29,0.07692307692307684,0.43,-0.98,20.92,0.0,0,0,2,2,2,2,Active Regular Customers
331995,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95061.0,Married,Nova,4984.62,Standard,2017,2,2017.0,10.0,22,426.3333333333333,6,-0.25,-1.0,0.0,5.67,17.0,1,1,1,2,1,3,Dormant Customers
779977,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,95061.0,Married,Nova,4984.62,Standard,2012,12,0.0,0.0,72,1539.125,29,-0.5434782608695652,-0.9,0.0,8.92,5.0,1,0,2,2,1,2,Active Regular Customers
877488,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,95061.0,Married,Nova,4984.62,Standard,2016,12,0.0,0.0,24,3057.4166666666665,43,0.2765957446808511,0.96,239.0,9.58,2.0,0,0,4,2,1,2,Active Regular Customers
326703,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,55104.0,Married,Nova,4985.24,Standard,2018,9,0.0,0.0,3,471.0416666666667,11,1.8333333333333333,1884.17,0.0,11.58,0.0,0,0,1,2,2,0,Occasional Flyers
363864,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,168331.0,Married,Nova,4987.64,Standard,2017,8,0.0,0.0,16,1813.0416666666667,31,0.3421052631578947,0.88,0.0,40.92,1.0,0,0,2,2,2,2,Active Regular Customers
973921,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,71559.0,Married,Nova,4991.04,Standard,2017,7,0.0,0.0,17,1966.4583333333333,30,0.7647058823529413,1.28,-0.98,21.67,2.0,0,0,2,2,1,2,Active Regular Customers
661193,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,73360.0,Married,Nova,4991.58,Standard,2016,10,0.0,0.0,26,1894.125,37,-0.33999999999999997,-0.73,-0.97,26.92,0.0,1,0,3,2,2,2,Active Regular Customers
824360,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,73360.0,Married,Nova,4991.58,Standard,2013,1,0.0,0.0,71,1951.25,27,0.3714285714285715,0.89,106.0,14.92,0.0,0,0,2,2,2,2,Active Regular Customers
614721,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,84147.0,Married,Star,8044.87,2018 Promotion,2018,3,0.0,0.0,9,6034.181818181818,41,0.8749999999999999,1.56,8.2,65.58,0.0,0,0,3,3,2,2,Active Regular Customers
843836,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,104907.0,Single,Nova,4996.55,Standard,2017,7,0.0,0.0,17,2243.6666666666665,29,0.676470588235294,2.79,0.38,19.58,3.0,0,0,2,2,1,2,Active Regular Customers
412284,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,72026.0,Single,Nova,4997.78,Standard,2014,3,0.0,0.0,57,1624.75,24,0.0,0.24,74.17,2.67,1.0,0,0,2,2,2,2,Active Regular Customers
564449,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,0.0,Single,Nova,5002.09,Standard,2015,4,0.0,0.0,44,2366.375,32,0.0,-0.14,-0.97,7.33,1.0,1,0,2,2,2,2,Active Regular Customers
999589,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,0.0,Married,Nova,5003.34,Standard,2018,6,0.0,0.0,6,1583.375,23,3.8333333333333335,6333.5,101.67,22.92,0.0,0,0,2,2,2,0,Occasional Flyers
700356,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,243021.0,Married,Nova,5004.31,Standard,2018,9,0.0,0.0,3,741.0,10,1.6666666666666667,2964.0,0.0,14.33,0.0,0,0,1,2,2,0,Occasional Flyers
394078,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,56468.0,Married,Nova,5004.58,Standard,2016,2,0.0,0.0,34,1432.25,21,-0.029411764705882307,-0.07,0.0,34.25,0.0,1,0,2,2,2,2,Active Regular Customers
245307,Canada,Ontario,Sudbury,M5V 1G5,Male,College,0.0,Single,Nova,5006.61,Standard,2018,9,0.0,0.0,3,261.9583333333333,7,1.1666666666666667,1047.83,65.83,5.58,0.0,0,0,1,2,2,0,Occasional Flyers
452985,Canada,Ontario,Trenton,K8V 4B2,Female,College,0.0,Single,Nova,5007.22,Standard,2017,4,2017.0,7.0,20,735.0833333333334,10,-0.35714285714285715,-1.0,0.0,25.0,17.0,1,1,1,2,1,3,Dormant Customers
745080,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,0.0,Single,Nova,5007.22,Standard,2013,9,2013.0,11.0,63,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
285411,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,99860.0,Married,Nova,5008.28,Standard,2013,11,0.0,0.0,61,1833.25,27,-0.17500000000000002,-0.62,0.0,18.25,0.0,1,0,2,2,2,2,Active Regular Customers
322733,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,99860.0,Married,Nova,5008.28,Standard,2014,7,0.0,0.0,53,1602.875,32,0.42105263157894735,0.37,0.4,6.67,0.0,0,0,2,2,2,2,Active Regular Customers
479278,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,0.0,Single,Nova,5008.79,Standard,2013,6,0.0,0.0,66,2761.6666666666665,41,0.43181818181818177,0.84,-0.98,24.92,2.0,0,0,3,2,1,2,Active Regular Customers
123060,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,58178.0,Divorced,Nova,5010.45,Standard,2018,12,0.0,0.0,0,3845.75,51,-0.25000000000000006,-0.46,-0.96,38.25,1.0,1,0,4,2,2,2,Active Regular Customers
980935,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,58178.0,Divorced,Nova,5010.45,Standard,2017,2,0.0,0.0,22,2100.5833333333335,29,-0.12195121951219508,-0.35,0.0,0.92,0.0,1,0,2,2,2,2,Active Regular Customers
364908,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,53024.0,Divorced,Nova,5011.75,Standard,2015,11,0.0,0.0,37,2404.5833333333335,47,-0.1272727272727272,0.28,67.67,0.25,1.0,0,0,4,2,2,2,Active Regular Customers
610482,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,47256.0,Married,Nova,5012.18,Standard,2012,4,0.0,0.0,80,1534.625,22,-0.55,-1.0,-0.98,1.67,10.0,1,0,2,2,1,3,Dormant Customers
166475,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,67445.0,Single,Nova,5015.01,Standard,2014,9,0.0,0.0,51,2003.8333333333333,32,-0.1818181818181818,-0.68,0.04,12.67,1.0,1,0,2,2,2,2,Active Regular Customers
352101,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,2013,12,0.0,0.0,60,2400.25,39,0.2,0.22,3.56,6.92,0.0,0,0,3,2,2,2,Active Regular Customers
387570,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,2014,3,0.0,0.0,57,2255.8333333333335,41,0.14893617021276592,0.21,274.33,20.92,0.0,0,0,3,2,2,2,Active Regular Customers
434621,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,2017,6,0.0,0.0,18,2684.0416666666665,36,1.0,2.14,2.46,8.67,0.0,0,0,3,2,2,2,Active Regular Customers
815834,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,2014,12,0.0,0.0,48,3003.4583333333335,51,0.017857142857142794,0.11,-0.98,4.92,0.0,1,0,4,2,2,2,Active Regular Customers
901478,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,67445.0,Single,Nova,5015.01,Standard,2018,12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,,0,Occasional Flyers
294634,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,68031.0,Divorced,Nova,5016.14,Standard,2016,5,0.0,0.0,31,2493.7083333333335,42,0.04081632653061218,0.45,0.93,9.0,0.0,0,0,3,2,2,2,Active Regular Customers
538949,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,58479.0,Single,Nova,5016.55,Standard,2018,5,0.0,0.0,7,1378.25,20,2.285714285714286,11.63,89.17,22.0,0.0,0,0,1,2,2,0,Occasional Flyers
674394,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,58479.0,Single,Nova,5016.55,Standard,2016,5,0.0,0.0,31,2464.7083333333335,39,-0.1428571428571429,-0.36,1.98,0.92,0.0,0,0,3,2,2,2,Active Regular Customers
664737,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,90311.0,Married,Nova,5017.85,Standard,2013,1,0.0,0.0,71,2257.7916666666665,40,-0.3773584905660377,-0.48,-0.98,22.0,1.0,1,0,3,2,2,2,Active Regular Customers
225656,Canada,Ontario,Toronto,P1J 8T7,Female,College,0.0,Divorced,Nova,5018.73,Standard,2018,10,0.0,0.0,2,181.29166666666666,3,0.5,725.17,0.0,0.92,0.0,0,0,1,2,2,0,Occasional Flyers
168641,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,86366.0,Married,Nova,5018.89,Standard,2015,2,2015.0,10.0,46,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
725580,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,71787.0,Married,Nova,5018.89,Standard,2018,9,0.0,0.0,3,166.83333333333334,4,0.6666666666666666,667.33,69.33,2.0,0.0,0,0,1,2,2,0,Occasional Flyers
243153,Canada,Ontario,London,M5B 3E4,Male,Bachelor,81585.0,Married,Nova,5020.47,Standard,2014,10,2015.0,6.0,50,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
736389,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,82894.0,Divorced,Nova,5021.69,Standard,2014,8,0.0,0.0,52,2362.8333333333335,29,-0.3023255813953488,-0.65,-0.96,20.25,0.0,1,0,2,2,2,2,Active Regular Customers
237094,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,98937.0,Married,Nova,5024.03,Standard,2017,3,0.0,0.0,21,2908.25,85,-0.06024096385542167,-0.16,92.0,42.92,0.0,0,0,4,2,2,2,Active Regular Customers
719383,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,83735.0,Married,Nova,5028.58,Standard,2013,3,0.0,0.0,69,2285.5416666666665,40,0.4651162790697675,2.01,-0.98,68.67,1.0,0,0,3,2,2,2,Active Regular Customers
252419,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,61259.0,Divorced,Nova,5029.3,Standard,2015,4,0.0,0.0,44,1995.4166666666667,37,-0.18749999999999997,-0.39,-0.99,28.25,0.0,1,0,3,2,2,2,Active Regular Customers
471662,Canada,Alberta,Calgary,T3E 2V9,Male,College,0.0,Married,Nova,5029.64,Standard,2016,12,0.0,0.0,24,2834.5416666666665,38,0.04347826086956524,0.04,4.67,17.67,0.0,0,0,3,2,2,2,Active Regular Customers
345841,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,77473.0,Married,Nova,5029.67,Standard,2016,3,0.0,0.0,33,2478.0416666666665,37,0.8157894736842105,1.44,5.65,52.92,0.0,0,0,3,2,2,2,Active Regular Customers
266953,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,51935.0,Divorced,Star,9129.87,2018 Promotion,2018,3,0.0,0.0,9,2385.818181818182,22,3.263157894736842,99.79,0.0,25.0,0.0,0,0,2,4,2,0,Occasional Flyers
760176,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,81908.0,Married,Nova,5033.39,Standard,2013,3,0.0,0.0,69,1839.2916666666667,32,-0.09302325581395345,-0.42,0.0,18.67,0.0,1,0,2,2,2,2,Active Regular Customers
610860,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,85084.0,Married,Nova,5035.74,Standard,2014,2,2015.0,5.0,58,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
612510,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,85084.0,Married,Nova,5035.74,Standard,2017,2,0.0,0.0,22,2901.75,47,0.4375,1.13,-0.99,36.92,0.0,0,0,4,2,2,2,Active Regular Customers
468522,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,85265.0,Married,Nova,5038.98,Standard,2014,12,2015.0,8.0,48,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,,0,Occasional Flyers
